ISBN,Rating,Price,Pages,Rating Count,Language_Dummy,Size_Dummy,Famous_Dummy,Categories_Dummy,Serie_Dummy
9.78E+12,4.2,12.45,288,2356,English,Big,Famous,Top_Category,Other
9.78E+12,4.13,0,416,553,English,Other,Other,Top_Category,Other
9.78E+12,4.23,1.65,272,1295,English,Big,Other,Other,Serie
9.78E+12,3.66,1.92,288,5872,English,Big,Other,Other,Other
9.78E+12,3.96,5.68,400,4064,English,Big,Other,Top_Category,Other
9.78E+12,3.89,4.21,448,3285,English,Big,Famous,Top_Category,Other
9.78E+12,3.77,2.33,104,2306,English,Big,Famous,Top_Category,Other
9.78E+12,3.8,3.07,246,9710,English,Big,Other,Top_Category,Other
9.78E+12,4.24,9.22,736,2616,English,Big,Other,Top_Category,Other
9.78E+12,3.96,2.86,307,5824,English,Big,Other,Top_Category,Serie
9.78E+12,4.26,3.12,480,186,English,Big,Famous,Top_Category,Serie
9.78E+12,3.98,5.22,384,4757,English,Big,Famous,Top_Category,Other
9.78E+12,3.7,10.08,336,1334,English,Other,Famous,Top_Category,Serie
9.78E+12,3.99,15.28,105,2764,English,Big,Famous,Other,Other
9.78E+12,4.04,6.78,768,6037,English,Other,Other,Top_Category,Other
9.78E+12,4.2,2.86,359,6235,English,Big,Famous,Other,Serie
9.78E+12,4.02,5.19,783,1208,English,Big,Famous,Top_Category,Other
9.78E+12,4.17,13.8,240,2141,English,Big,Famous,Top_Category,Other
9.78E+12,3.75,4.55,288,4570,English,Big,Other,Top_Category,Other
9.78E+12,3.92,6.82,184,4049,English,Other,Famous,Top_Category,Serie
9.78E+12,3.95,3.12,207,2551,English,Big,Famous,Top_Category,Serie
9.78E+12,3.84,2.74,304,4708,English,Big,Famous,Top_Category,Other
9.78E+12,3.9,3.19,330,3651,English,Big,Other,Top_Category,Serie
9.78E+12,4.12,14.9,432,571,English,Big,Famous,Top_Category,Other
9.78E+12,4.13,4.36,321,2875,English,Big,Other,Top_Category,Other
9.78E+12,4.56,3.07,200,12344,English,Big,Other,Top_Category,Serie
9.78E+12,4.19,12.4,282,6625,English,Other,Other,Top_Category,Other
9.78E+12,4.08,3.84,512,12524,English,Other,Famous,Top_Category,Other
9.78E+12,3.79,4.02,248,14661,English,Other,Other,Other,Other
9.78E+12,4.22,9.82,95,12206,English,Big,Other,Top_Category,Serie
9.78E+12,3.41,3.29,259,4457,English,Big,Other,Top_Category,Serie
9.78E+12,3.37,3.29,451,6665,English,Big,Famous,Top_Category,Other
9.78E+12,3.67,1.12,391,8293,English,Big,Famous,Top_Category,Serie
9.78E+12,4.06,3.12,368,3788,English,Big,Famous,Top_Category,Serie
9.78E+12,3.58,2.86,314,1971,English,Big,Other,Top_Category,Serie
9.78E+12,3.79,3.28,244,5664,Other,Other,Famous,Top_Category,Other
9.78E+12,3.87,8.04,340,3426,English,Big,Other,Other,Other
9.78E+12,4.25,3.7,880,202,English,Big,Other,Other,Other
9.78E+12,3.88,2.96,200,2067,English,Big,Famous,Other,Serie
9.78E+12,3.93,6.06,240,2333,English,Other,Other,Top_Category,Serie
9.78E+12,3.86,3.12,323,626,English,Big,Other,Top_Category,Serie
9.78E+12,3.75,5.2,344,5737,English,Big,Famous,Top_Category,Serie
9.78E+12,3.98,5.83,403,9957,English,Big,Other,Other,Other
9.78E+12,3.58,5.41,369,575,English,Big,Other,Top_Category,Other
9.78E+12,3.95,3.11,605,7590,English,Big,Other,Other,Serie
9.78E+12,4.03,4.13,379,17008,English,Other,Other,Top_Category,Serie
9.78E+12,3.94,13.44,647,3403,English,Big,Famous,Top_Category,Other
9.78E+12,3.87,5.67,434,10140,English,Big,Famous,Top_Category,Serie
9.78E+12,4.46,7.25,192,7624,English,Big,Other,Other,Other
9.78E+12,3.78,2.82,304,2235,English,Other,Other,Top_Category,Other
9.78E+12,4.33,3.11,640,186,English,Big,Famous,Top_Category,Serie
9.78E+12,4.35,8.45,1136,19244,English,Other,Other,Top_Category,Other
9.78E+12,3.94,5.27,376,3575,English,Big,Famous,Top_Category,Serie
9.78E+12,3.95,1.14,224,2888,English,Big,Other,Top_Category,Other
9.78E+12,4.2,16.85,1082,497,English,Other,Other,Top_Category,Other
9.78E+12,3.31,1.45,243,16151,English,Other,Famous,Other,Other
9.78E+12,3.65,12.8,178,3293,English,Big,Famous,Top_Category,Other
9.78E+12,4.33,2.54,592,3230,English,Other,Famous,Top_Category,Serie
9.78E+12,4.16,5.32,288,1035,Other,Other,Other,Top_Category,Other
9.78E+12,3.95,5.36,880,158,English,Big,Other,Top_Category,Other
9.78E+12,4.31,3.19,640,6690,English,Big,Other,Other,Serie
9.78E+12,3.84,10.89,127,5221,English,Big,Famous,Top_Category,Other
9.78E+12,4.43,1.44,276,1434,English,Other,Other,Top_Category,Other
9.78E+12,3.71,3.33,384,7102,English,Big,Famous,Top_Category,Other
9.78E+12,4.11,3.21,415,2332,English,Big,Other,Top_Category,Other
9.78E+12,4.03,3.12,228,2035,English,Other,Famous,Top_Category,Other
9.78E+12,4.11,3.11,506,384,English,Big,Other,Other,Other
9.78E+12,3.89,6.21,296,9422,Other,Big,Other,Top_Category,Other
9.78E+12,3.8,15.75,284,1676,English,Other,Famous,Top_Category,Other
9.78E+12,4.36,0.84,216,5777,English,Big,Other,Top_Category,Serie
9.78E+12,3.82,4.02,138,11935,English,Big,Other,Top_Category,Other
9.78E+12,3.99,1.73,286,28568,English,Big,Other,Other,Other
9.78E+12,4.23,13.21,217,937,English,Other,Famous,Top_Category,Other
9.78E+12,4.29,3.11,827,22247,English,Other,Other,Other,Serie
9.78E+12,3.89,6.39,400,1203,English,Big,Other,Top_Category,Serie
9.78E+12,4.2,2.44,287,4537,English,Big,Famous,Top_Category,Other
9.78E+12,4.08,1.92,151,4436,English,Big,Famous,Other,Serie
9.78E+12,3.91,1.36,255,7086,English,Big,Famous,Top_Category,Other
9.78E+12,4.14,8.16,368,2548,English,Big,Other,Top_Category,Other
9.78E+12,4.07,3.75,512,2045,English,Other,Other,Other,Serie
9.78E+12,3.69,2.88,357,12297,English,Big,Famous,Top_Category,Other
9.78E+12,4.08,13.67,66,867,Other,Other,Other,Top_Category,Other
9.78E+12,4.31,5.7,186,6163,English,Big,Other,Top_Category,Other
9.78E+12,3.92,2.2,246,22864,English,Big,Other,Top_Category,Other
9.78E+12,4.12,24.76,640,427,English,Big,Other,Top_Category,Other
9.78E+12,3.86,10.7,288,4194,English,Big,Famous,Top_Category,Other
9.78E+12,3.99,5.7,200,1662,English,Other,Other,Other,Other
9.78E+12,4.22,3.33,192,1685,English,Big,Famous,Other,Other
9.78E+12,3.52,3.28,308,4561,English,Big,Other,Top_Category,Serie
9.78E+12,3.13,3.28,289,2084,English,Big,Famous,Top_Category,Other
9.78E+12,3.57,3.85,64,3363,English,Big,Famous,Top_Category,Other
9.78E+12,3.72,4.67,181,432,English,Other,Famous,Top_Category,Other
9.78E+12,3.54,2.77,369,45142,English,Big,Famous,Top_Category,Other
9.78E+12,4.02,3.44,32,3953,English,Big,Famous,Other,Other
9.78E+12,3.69,8.93,154,3237,English,Big,Famous,Top_Category,Other
9.78E+12,3.57,7.68,67,8773,English,Big,Other,Top_Category,Other
9.78E+12,4.01,2.97,240,36535,English,Other,Other,Other,Other
9.78E+12,4.22,7.82,450,614,English,Other,Famous,Top_Category,Other
9.78E+12,4.22,25.22,110,3428,Other,Other,Famous,Top_Category,Other
9.78E+12,4.27,5.4,293,854,English,Other,Famous,Top_Category,Other
9.78E+12,3.6,5.01,304,9074,English,Big,Famous,Top_Category,Serie
9.78E+12,3.78,3.11,320,2191,English,Other,Other,Top_Category,Other
9.78E+12,3.49,2.77,320,5213,English,Big,Famous,Other,Other
9.78E+12,4.09,10.95,112,3717,English,Big,Other,Top_Category,Other
9.78E+12,3.56,2.25,90,19910,English,Other,Other,Top_Category,Other
9.78E+12,3.62,3.01,410,782,English,Other,Famous,Top_Category,Other
9.78E+12,4.22,5.68,160,943,English,Big,Famous,Top_Category,Other
9.78E+12,3.66,0,92,2477,English,Big,Other,Top_Category,Other
9.78E+12,4.13,3.12,160,2464,English,Big,Famous,Top_Category,Serie
9.78E+12,4.45,2.77,201,3216,English,Other,Other,Top_Category,Other
9.78E+12,4.17,4.49,576,8749,English,Big,Other,Other,Other
9.78E+12,3.85,4.26,198,2842,Other,Big,Famous,Top_Category,Other
9.78E+12,4.16,3.12,129,2651,English,Other,Other,Top_Category,Other
9.78E+12,3.79,4.95,161,4160,English,Big,Other,Top_Category,Other
9.78E+12,4.25,6.7,352,14549,English,Big,Other,Other,Other
9.78E+12,3.8,2.92,281,5109,English,Big,Other,Top_Category,Other
9.78E+12,4.08,2.94,160,3774,English,Other,Famous,Top_Category,Serie
9.78E+12,4.35,4.37,182,2449,English,Big,Other,Top_Category,Other
9.78E+12,4.04,1.79,217,2258,English,Other,Famous,Other,Serie
9.78E+12,3.54,3.06,464,3425,English,Other,Famous,Top_Category,Other
9.78E+12,4.02,6.37,227,57971,English,Other,Other,Other,Other
9.78E+12,3.91,6.52,120,6558,English,Big,Other,Top_Category,Other
9.78E+12,4.13,40.18,262,676,English,Big,Other,Other,Other
9.78E+12,3.99,4.78,464,3419,English,Other,Famous,Other,Other
9.78E+12,3.97,2.99,375,3868,English,Big,Famous,Top_Category,Serie
9.78E+12,3.88,10.37,308,13363,English,Big,Famous,Top_Category,Serie
9.78E+12,4.15,5.45,157,3349,English,Other,Famous,Top_Category,Serie
9.78E+12,3.86,2.86,160,25701,English,Big,Famous,Top_Category,Serie
9.78E+12,4.23,20.64,304,2637,English,Big,Famous,Top_Category,Serie
9.78E+12,3.87,3.17,272,18795,English,Big,Other,Other,Other
9.78E+12,3.66,13.06,96,527,English,Other,Famous,Top_Category,Other
9.78E+12,3.44,1.12,342,2462,English,Big,Famous,Top_Category,Other
9.78E+12,4.37,8.59,624,1603,English,Big,Famous,Top_Category,Other
9.78E+12,4.06,1.79,57,9246,English,Other,Famous,Other,Serie
9.78E+12,3.84,5.79,96,4700,English,Big,Famous,Top_Category,Serie
9.78E+12,4.51,19.69,256,2762,English,Big,Famous,Other,Serie
9.78E+12,4.11,4.69,352,5642,Other,Other,Famous,Top_Category,Other
9.78E+12,3.43,4.73,55,6993,English,Big,Famous,Top_Category,Other
9.78E+12,4.16,6.39,224,7405,English,Other,Other,Top_Category,Other
9.78E+12,3.71,1.92,377,8152,English,Other,Other,Top_Category,Serie
9.78E+12,4.06,2.84,352,18609,English,Big,Famous,Top_Category,Other
9.78E+12,3.97,11.72,39,135,English,Other,Other,Other,Other
9.78E+12,4.22,2.39,208,12139,English,Other,Famous,Top_Category,Other
9.78E+12,3.71,10.51,576,2591,English,Big,Famous,Top_Category,Serie
9.78E+12,4.22,20.17,136,17047,English,Other,Other,Top_Category,Serie
9.78E+12,3.99,7.07,244,2674,English,Other,Famous,Top_Category,Serie
9.78E+12,3.86,3.59,400,11110,English,Other,Famous,Other,Serie
9.78E+12,3.75,3.79,400,2083,English,Big,Famous,Top_Category,Other
9.78E+12,4.22,4.22,636,4656,English,Big,Other,Top_Category,Other
9.78E+12,3.76,2.35,336,13105,English,Other,Other,Other,Other
9.78E+12,3.75,7.93,736,459,English,Big,Other,Top_Category,Other
9.78E+12,3.56,4.57,208,10517,English,Big,Famous,Top_Category,Other
9.78E+12,3.75,5.34,218,1291,English,Big,Other,Top_Category,Other
9.78E+12,3.67,9.5,114,3267,English,Big,Other,Top_Category,Other
9.78E+12,4.39,3.94,272,6658,English,Big,Other,Top_Category,Other
9.78E+12,3.44,2.17,308,2214,English,Other,Other,Top_Category,Other
9.78E+12,3.83,5.18,256,5395,English,Big,Famous,Other,Serie
9.78E+12,3.94,2.86,320,5567,English,Big,Famous,Top_Category,Serie
9.78E+12,3.53,2.9,304,14943,English,Big,Other,Other,Other
9.78E+12,4,3.87,448,1434,English,Big,Famous,Other,Other
9.78E+12,3.79,3.08,352,24030,English,Big,Famous,Other,Other
9.78E+12,3.92,4.7,432,5979,English,Big,Famous,Top_Category,Serie
9.78E+12,3.93,3.81,203,1822,English,Big,Famous,Top_Category,Other
9.78E+12,3.93,3.72,864,61981,English,Other,Famous,Other,Other
9.78E+12,4.15,5.41,304,4795,English,Big,Other,Top_Category,Other
9.78E+12,4.2,2.69,144,3099,English,Big,Other,Top_Category,Serie
9.78E+12,4.16,4.47,288,1890,English,Big,Famous,Other,Serie
9.78E+12,4.06,6.45,446,15964,English,Big,Famous,Top_Category,Serie
9.78E+12,4.04,5.55,452,7844,English,Big,Famous,Top_Category,Other
9.78E+12,4.21,3.58,272,2708,English,Big,Famous,Top_Category,Other
9.78E+12,3.87,12.14,160,3089,English,Big,Other,Top_Category,Other
9.78E+12,4.41,2.86,608,65,English,Big,Other,Other,Other
9.78E+12,4.09,3.98,417,9875,English,Other,Famous,Top_Category,Serie
9.78E+12,3.92,3.12,256,845,English,Other,Other,Top_Category,Serie
9.78E+12,3.91,5.66,212,119,English,Other,Other,Top_Category,Other
9.78E+12,3.55,12.28,69,1309,English,Other,Other,Top_Category,Other
9.78E+12,4.04,3.15,385,10834,English,Big,Famous,Top_Category,Other
9.78E+12,3.9,14.85,368,3406,English,Big,Other,Top_Category,Other
9.78E+12,3.59,4.43,135,592,English,Other,Famous,Top_Category,Serie
9.78E+12,3.36,3.66,266,20825,English,Big,Famous,Top_Category,Other
9.78E+12,4.21,3.74,288,2189,English,Big,Famous,Top_Category,Serie
9.78E+12,4.27,5.2,476,2709,English,Big,Famous,Top_Category,Other
9.78E+12,4.14,3.47,156,135,English,Other,Other,Other,Other
9.78E+12,4.05,5.6,288,3613,English,Big,Famous,Top_Category,Serie
9.78E+12,3.64,1.45,382,8415,English,Big,Famous,Top_Category,Other
9.78E+12,3.68,2.41,168,13065,English,Big,Famous,Top_Category,Other
9.78E+12,4.1,13.6,144,2320,English,Other,Famous,Top_Category,Other
9.78E+12,3.98,22.68,164,8919,English,Other,Other,Other,Other
9.78E+12,4.13,10.71,304,2477,English,Big,Famous,Other,Serie
9.78E+12,4.15,5.31,387,5304,English,Big,Other,Top_Category,Serie
9.78E+12,3.87,6,385,1523,English,Big,Other,Top_Category,Other
9.78E+12,3.24,5.01,176,11124,English,Big,Famous,Top_Category,Other
9.78E+12,4.17,14.23,292,786,English,Big,Famous,Top_Category,Other
9.78E+12,4.19,22.36,896,751,English,Big,Famous,Top_Category,Other
9.78E+12,3.49,2.7,285,8754,English,Big,Famous,Other,Other
9.78E+12,4.02,1.45,272,4388,English,Big,Famous,Top_Category,Serie
9.78E+12,4.02,14.94,328,2692,English,Big,Famous,Top_Category,Serie
9.78E+12,3.94,4.65,240,301,English,Other,Other,Other,Other
9.78E+12,4.02,3.82,352,5949,English,Big,Famous,Top_Category,Serie
9.78E+12,3.64,1.47,342,986,English,Other,Famous,Top_Category,Serie
9.78E+12,4.47,43.36,1312,360,English,Big,Other,Other,Serie
9.78E+12,3.97,40.79,167,236,English,Big,Other,Other,Other
9.78E+12,3.12,8.14,149,4325,English,Other,Other,Top_Category,Serie
9.78E+12,4.4,27.71,612,1696,English,Other,Other,Top_Category,Other
9.78E+12,3.95,5.2,366,11866,English,Big,Other,Top_Category,Other
9.78E+12,3.76,4.14,148,6500,English,Other,Famous,Top_Category,Other
9.78E+12,3.8,3.79,363,8041,English,Big,Other,Top_Category,Other
9.78E+12,4.29,14.01,211,6720,English,Big,Other,Other,Serie
9.78E+12,4.06,43.33,81,462,English,Other,Other,Other,Other
9.78E+12,3.93,3.53,341,19585,English,Big,Famous,Top_Category,Serie
9.78E+12,3.95,4.67,214,5701,English,Big,Famous,Top_Category,Serie
9.78E+12,3.92,3.13,320,19083,English,Big,Famous,Top_Category,Serie
9.78E+12,4,3.13,336,10943,English,Big,Other,Top_Category,Serie
9.78E+12,3.98,2.91,227,32047,English,Other,Famous,Top_Category,Serie
9.78E+12,4.33,13.32,208,6623,English,Big,Other,Top_Category,Other
9.78E+12,3.94,6.74,432,1353,English,Big,Famous,Top_Category,Other
9.78E+12,3.96,6.39,456,15491,English,Big,Famous,Top_Category,Serie
9.78E+12,3.95,3.6,432,664,English,Big,Other,Other,Other
9.78E+12,4.03,3.25,302,17418,English,Big,Other,Top_Category,Other
9.78E+12,4.15,3.06,288,5145,English,Big,Famous,Other,Serie
9.78E+12,3.9,1.59,560,2186,English,Big,Famous,Top_Category,Serie
9.78E+12,3.51,3.07,320,1458,English,Big,Other,Top_Category,Other
9.78E+12,3.9,3.17,199,3533,English,Other,Other,Other,Other
9.78E+12,4.25,3.42,504,753,English,Other,Other,Other,Other
9.78E+12,3.71,6.39,368,36227,English,Big,Famous,Top_Category,Other
9.78E+12,4.08,2.24,499,1053,English,Big,Famous,Top_Category,Serie
9.78E+12,4.06,12.4,502,5681,English,Big,Famous,Top_Category,Serie
9.78E+12,4.31,4.63,474,297,English,Big,Famous,Top_Category,Serie
9.78E+12,4.19,3.12,400,14261,English,Big,Other,Top_Category,Serie
9.78E+12,3.89,4.74,416,5339,English,Big,Famous,Top_Category,Other
9.78E+12,3.96,2.68,207,52434,English,Big,Other,Other,Serie
9.78E+12,3.97,3.29,244,1780,English,Other,Other,Top_Category,Other
9.78E+12,3.83,6.36,292,2627,English,Big,Famous,Top_Category,Other
9.78E+12,3.83,1.9,413,29475,English,Big,Famous,Top_Category,Other
9.78E+12,3.72,2.76,255,2757,English,Other,Other,Top_Category,Serie
9.78E+12,3.98,0.84,345,933,English,Big,Other,Top_Category,Serie
9.78E+12,3.67,3.19,312,21885,English,Big,Famous,Top_Category,Serie
9.78E+12,4.11,1.45,231,5652,English,Big,Famous,Top_Category,Other
9.78E+12,4.27,3.37,413,322,English,Big,Famous,Top_Category,Serie
9.78E+12,3.89,4.26,315,12840,English,Big,Famous,Other,Serie
9.78E+12,3.79,2.84,368,1723,English,Big,Famous,Top_Category,Other
9.78E+12,3.93,7.12,192,3924,English,Other,Other,Other,Serie
9.78E+12,3.88,3.1,296,4597,English,Big,Famous,Top_Category,Serie
9.78E+12,3.68,7.71,230,1098,English,Other,Other,Top_Category,Other
9.78E+12,4.04,7.76,232,974,English,Big,Famous,Top_Category,Other
9.78E+12,3.71,6,432,1357,English,Other,Other,Top_Category,Serie
9.78E+12,3.72,3.42,295,7849,English,Big,Famous,Other,Other
9.78E+12,3.99,2.17,272,4092,English,Big,Other,Top_Category,Serie
9.78E+12,3.97,3.17,416,11867,English,Big,Famous,Top_Category,Serie
9.78E+12,4,2.95,176,5415,English,Big,Other,Top_Category,Serie
9.78E+12,3.79,7.37,512,943,English,Big,Famous,Top_Category,Other
9.78E+12,3.69,8.72,286,6442,English,Big,Famous,Top_Category,Serie
9.78E+12,4.17,2.58,256,14170,English,Other,Other,Top_Category,Other
9.78E+12,3.65,4.48,244,11223,English,Big,Famous,Top_Category,Other
9.78E+12,3.99,2.86,144,3232,English,Big,Famous,Top_Category,Serie
9.78E+12,4.06,3.4,256,21814,English,Big,Famous,Top_Category,Serie
9.78E+12,4.12,1.64,328,12369,English,Big,Famous,Other,Serie
9.78E+12,4.24,22.82,711,1068,English,Big,Famous,Top_Category,Serie
9.78E+12,3.93,3.52,313,2937,English,Big,Famous,Top_Category,Serie
9.78E+12,4.07,7.83,304,2532,English,Big,Other,Top_Category,Other
9.78E+12,4.1,2.77,440,9851,English,Big,Famous,Other,Serie
9.78E+12,4.15,5.77,256,27422,English,Other,Other,Other,Other
9.78E+12,3.72,1.05,340,3006,English,Big,Other,Top_Category,Serie
9.78E+12,4.02,5.81,551,3894,English,Other,Famous,Top_Category,Serie
9.78E+12,3.69,10.76,160,896,English,Big,Other,Top_Category,Other
9.78E+12,3.6,1.85,228,10334,English,Big,Famous,Top_Category,Other
9.78E+12,3.71,2.92,100,1298,English,Other,Other,Other,Other
9.78E+12,4.45,19.28,416,1396,English,Other,Other,Top_Category,Other
9.78E+12,4.07,3.34,233,21433,English,Big,Famous,Other,Serie
9.78E+12,3.62,3.16,365,13705,English,Big,Famous,Other,Serie
9.78E+12,3.93,5.75,371,1204,English,Other,Famous,Top_Category,Other
9.78E+12,3.97,6.96,288,4827,English,Big,Famous,Top_Category,Serie
9.78E+12,3.98,9.96,357,10507,English,Big,Famous,Top_Category,Serie
9.78E+12,4.25,19.71,865,595,English,Big,Famous,Top_Category,Serie
9.78E+12,3.67,3.77,249,9470,English,Big,Famous,Top_Category,Serie
9.78E+12,3.49,5.74,94,1615,English,Big,Other,Top_Category,Other
9.78E+12,3.66,3.03,156,9454,English,Big,Famous,Top_Category,Other
9.78E+12,3.61,7.32,342,12584,English,Big,Other,Top_Category,Other
9.78E+12,4,0.84,268,5332,English,Big,Famous,Other,Other
9.78E+12,3.72,1.45,310,8615,English,Big,Famous,Top_Category,Serie
9.78E+12,3.77,2.78,352,2380,English,Big,Famous,Top_Category,Serie
9.78E+12,3.94,3.53,848,3394,English,Big,Famous,Top_Category,Other
9.78E+12,3.88,20.15,215,4787,English,Other,Famous,Top_Category,Serie
9.78E+12,3.44,3.48,286,5437,English,Other,Famous,Top_Category,Serie
9.78E+12,4.05,5.95,374,2011,English,Big,Famous,Top_Category,Serie
9.78E+12,4.05,6.02,324,4329,English,Other,Famous,Top_Category,Serie
9.78E+12,3.67,3.28,288,4482,English,Big,Other,Top_Category,Other
9.78E+12,4,9.54,288,1721,English,Big,Other,Top_Category,Other
9.78E+12,3.55,3.12,224,2600,English,Big,Famous,Top_Category,Other
9.78E+12,4.46,10.76,43,1305,English,Other,Famous,Top_Category,Other
9.78E+12,3.86,3.33,303,24859,English,Big,Famous,Other,Serie
9.78E+12,4.14,2.86,565,2705,English,Big,Famous,Top_Category,Serie
9.78E+12,4.09,15.04,236,4809,English,Other,Other,Top_Category,Other
9.78E+12,3.88,8.06,128,5381,English,Big,Famous,Top_Category,Other
9.78E+12,4.22,331.87,1096,2861,English,Big,Other,Top_Category,Serie
9.78E+12,3.91,5.12,304,838,English,Other,Other,Top_Category,Other
9.78E+12,3.33,2.86,248,5322,English,Big,Famous,Top_Category,Other
9.78E+12,3.87,3.21,461,29543,English,Other,Famous,Top_Category,Other
9.78E+12,3.85,2.77,992,35589,English,Big,Other,Other,Other
9.78E+12,4.18,2.77,608,9455,English,Big,Other,Top_Category,Serie
9.78E+12,4.27,3.07,490,2115,English,Big,Famous,Top_Category,Serie
9.78E+12,3.98,10.71,144,947,English,Big,Famous,Other,Other
9.78E+12,4.28,6.11,492,1975,English,Big,Famous,Top_Category,Serie
9.78E+12,3.77,0.84,444,2712,English,Big,Famous,Top_Category,Other
9.78E+12,4.21,5.02,40,1860,English,Big,Other,Other,Other
9.78E+12,3.93,2.77,463,14788,English,Big,Famous,Top_Category,Serie
9.78E+12,4.35,3.82,448,1860,English,Big,Famous,Top_Category,Serie
9.78E+12,4.06,1.92,448,8026,Other,Other,Other,Top_Category,Serie
9.78E+12,3.49,3.3,336,1698,English,Big,Other,Other,Other
9.78E+12,3.8,2.89,400,67012,English,Big,Famous,Top_Category,Other
9.78E+12,3.74,6.25,331,33,English,Big,Other,Other,Other
9.78E+12,3.92,3.51,180,7364,English,Other,Famous,Top_Category,Serie
9.78E+12,3.52,15.79,272,631,English,Big,Famous,Top_Category,Serie
9.78E+12,3.76,8.07,288,3231,English,Big,Famous,Top_Category,Serie
9.78E+12,4.2,3.01,294,2784,English,Big,Famous,Top_Category,Serie
9.78E+12,3.97,5.05,608,13038,English,Big,Famous,Top_Category,Serie
9.78E+12,3.58,5.43,311,29027,English,Other,Other,Other,Other
9.78E+12,3.78,25.7,176,1322,English,Other,Famous,Top_Category,Other
9.78E+12,3.87,4.95,473,11445,English,Big,Famous,Top_Category,Serie
9.78E+12,3.97,3.66,172,5653,English,Big,Famous,Top_Category,Serie
9.78E+12,4.15,5.2,384,6071,English,Big,Famous,Top_Category,Serie
9.78E+12,3.66,5.6,464,336,English,Other,Other,Top_Category,Other
9.78E+12,3.48,4.15,64,1083,English,Big,Other,Top_Category,Serie
9.78E+12,3.87,2.68,182,7148,English,Big,Other,Other,Serie
9.78E+12,3.81,14.86,144,873,English,Big,Famous,Top_Category,Other
9.78E+12,3.96,4.92,304,5582,English,Big,Other,Top_Category,Serie
9.78E+12,4.26,3.36,341,720,English,Big,Famous,Other,Other
9.78E+12,3.51,3.07,177,823,English,Other,Other,Top_Category,Other
9.78E+12,4.24,4.75,272,15021,English,Big,Other,Other,Other
9.78E+12,3.81,2.92,358,7853,English,Big,Other,Top_Category,Serie
9.78E+12,3.63,5.32,149,1594,English,Big,Famous,Other,Other
9.78E+12,3.89,3.28,416,2631,English,Big,Famous,Top_Category,Other
9.78E+12,3.82,4.06,224,1341,English,Big,Famous,Top_Category,Other
9.78E+12,3.87,2.91,304,3066,English,Other,Famous,Other,Serie
9.78E+12,3.84,5.33,340,17702,English,Big,Famous,Other,Serie
9.78E+12,4.45,5.2,304,1407,English,Other,Famous,Top_Category,Other
9.78E+12,4.17,5.76,272,1090,English,Big,Famous,Other,Other
9.78E+12,3.93,43.37,206,302,English,Other,Famous,Other,Other
9.78E+12,4.11,5.2,150,2241,English,Big,Famous,Other,Other
9.78E+12,3.89,2.77,527,8822,English,Big,Other,Other,Serie
9.78E+12,4.21,2.77,416,1404,English,Other,Other,Other,Serie
9.78E+12,3.86,2.77,384,20406,English,Big,Famous,Top_Category,Other
9.78E+12,3.99,0.84,394,8533,English,Big,Famous,Top_Category,Serie
9.78E+12,3.77,5.7,32,13348,English,Big,Famous,Top_Category,Other
9.78E+12,3.59,4.35,650,11289,English,Other,Other,Top_Category,Other
9.78E+12,3.99,4.29,592,763,English,Big,Other,Top_Category,Serie
9.78E+12,3.9,1.45,280,5136,English,Big,Famous,Other,Serie
9.78E+12,3.48,3.12,368,3940,English,Big,Famous,Top_Category,Other
9.78E+12,3.46,6.07,352,2383,English,Big,Famous,Top_Category,Other
9.78E+12,3.62,14.02,176,1552,English,Big,Famous,Top_Category,Other
9.78E+12,4.21,11.26,577,1954,English,Other,Other,Top_Category,Other
9.78E+12,3.93,3.41,437,5941,English,Other,Famous,Top_Category,Serie
9.78E+12,4.18,4.72,555,35943,English,Big,Other,Top_Category,Serie
9.78E+12,3.26,3.52,384,271,English,Big,Famous,Top_Category,Other
9.78E+12,4.27,9.17,496,1258,English,Big,Other,Top_Category,Other
9.78E+12,3.99,7.44,256,1086,English,Big,Famous,Top_Category,Serie
9.78E+12,4.62,29.02,1184,961,English,Big,Famous,Top_Category,Other
9.78E+12,4.04,12.89,223,103,English,Big,Other,Top_Category,Other
9.78E+12,3.64,6.8,494,8180,English,Big,Famous,Top_Category,Serie
9.78E+12,3.91,2.15,288,1016,English,Big,Other,Top_Category,Other
9.78E+12,3.93,5.17,96,6580,English,Other,Other,Top_Category,Serie
9.78E+12,3.34,2.6,208,1474,English,Big,Famous,Other,Other
9.78E+12,3.65,5.2,524,10459,English,Big,Famous,Top_Category,Serie
9.78E+12,3.89,6.91,320,3363,English,Big,Famous,Top_Category,Other
9.78E+12,3.87,3.82,828,7401,English,Big,Famous,Top_Category,Other
9.78E+12,3.81,7.72,416,35714,English,Other,Other,Top_Category,Serie
9.78E+12,4.09,13.17,1376,285,English,Big,Famous,Other,Serie
9.78E+12,3.87,3.63,156,1469,English,Big,Other,Other,Other
9.78E+12,4.42,7.13,1222,789,English,Other,Famous,Other,Serie
9.78E+12,3.94,1.14,112,3469,English,Big,Other,Top_Category,Other
9.78E+12,4.4,5.2,464,5558,English,Big,Famous,Other,Other
9.78E+12,3.78,6.7,288,8944,English,Big,Famous,Top_Category,Other
9.78E+12,4.18,6.3,336,4900,English,Big,Other,Top_Category,Other
9.78E+12,3.72,5.67,329,2063,English,Big,Famous,Top_Category,Other
9.78E+12,4,5.2,244,1320,English,Other,Other,Top_Category,Other
